imdbId,Action,Adventure,Animation,Comedy,Drama,Horror,Romance
3488710,0,1,0,0,0,0,0
810809,0,0,0,1,1,0,0
787474,0,1,1,1,0,0,0
1153106,0,0,0,0,1,0,0
949524,0,1,0,0,1,0,0
1729637,1,0,0,0,0,0,1
865538,0,0,0,1,0,0,0
1841840,0,0,0,0,0,1,0
440963,1,0,0,0,0,0,0
440846,0,0,1,1,0,0,0
2807624,1,0,0,0,1,0,0
285906,1,0,0,0,1,0,0
795439,0,0,0,1,1,0,1
250214,0,0,0,0,1,0,0
3500888,0,0,0,0,1,0,0
1197624,0,0,0,0,1,0,0
4300480,0,0,0,0,1,0,0
424934,0,0,0,1,0,0,0
5117222,0,0,0,0,1,0,0
1659612,0,0,0,1,1,0,0
418096,0,0,0,0,0,1,0
349079,0,0,0,1,1,0,0
241303,0,0,0,0,1,0,1
1023122,0,0,0,1,0,0,0
465676,1,0,0,0,1,0,0
371246,0,0,0,1,1,0,1
382053,0,0,0,0,1,0,1
289889,0,0,0,1,1,0,1
4110568,0,0,0,0,1,0,1
284066,0,0,0,0,0,1,0
1602476,0,0,0,1,1,0,0
1159705,0,0,0,0,1,0,0
289408,1,1,1,0,0,0,0
275022,0,0,0,1,1,0,1
3766394,0,0,0,1,1,0,1
3311900,0,0,0,0,1,0,0
2343793,0,0,0,0,1,0,1
289477,1,0,0,1,0,0,0
2690186,0,0,0,1,1,0,0
1870419,1,0,0,1,0,1,0
247944,1,0,0,0,1,0,0
905979,0,0,1,0,0,0,0
494864,0,0,0,0,1,0,0
5692030,0,0,0,1,0,0,1
1458175,0,0,0,0,1,0,1
317042,0,0,0,0,1,1,0
357507,0,0,0,0,1,1,0
1555093,0,0,0,0,1,1,0
464141,0,0,0,0,1,0,0
1361566,0,0,1,0,1,0,0
3593666,0,0,0,1,1,0,0
250264,0,0,0,0,1,0,0
1483421,1,0,0,0,1,0,0
368794,0,0,0,0,1,0,0
1592503,1,0,0,1,0,0,0
284137,1,0,0,0,1,0,1
3611002,0,0,0,0,0,1,0
1111876,0,0,0,0,1,0,0
2085930,1,0,1,0,0,0,0
3921314,0,0,0,0,1,0,0
479143,0,0,0,0,1,0,0
161216,0,0,0,0,1,0,1
359078,0,0,0,1,0,0,0
3043542,0,0,1,1,0,0,0
160905,0,0,0,1,0,0,0
804505,0,0,0,0,1,0,1
1323925,1,1,0,0,0,0,0
2070803,0,0,0,1,1,0,0
311519,0,0,0,1,1,0,1
2980210,0,0,0,1,1,0,0
1126596,0,0,0,0,1,0,0
237993,0,0,0,1,0,0,1
455824,0,1,0,0,1,0,1
303313,0,0,0,0,1,0,0
2991296,0,1,0,0,0,1,0
2536086,0,0,0,0,0,1,0
304141,0,1,0,0,0,0,0
910936,1,0,0,1,0,0,0
240890,0,0,0,1,0,0,1
2278388,0,1,0,1,1,0,0
1910615,1,0,0,0,0,0,0
413895,0,0,0,1,0,0,0
462717,0,1,1,0,0,0,0
3495000,1,0,0,0,1,0,0
944834,0,1,1,0,0,0,0
950740,0,0,0,1,1,0,0
338096,0,0,0,0,1,0,1
1274586,0,0,0,0,1,0,0
2872724,0,0,0,0,0,1,0
1758795,0,0,0,1,0,0,1
289213,1,0,0,0,0,0,0
471571,1,0,0,1,0,0,0
246772,0,0,0,1,1,0,1
1667100,0,0,0,1,0,0,1
2386278,0,0,0,0,0,1,1
780645,1,1,0,0,0,1,0
3138376,0,0,0,0,0,1,0
4005402,0,0,0,0,1,0,1
983213,0,0,1,0,1,0,1
290747,1,1,0,0,0,1,0
3007302,0,0,0,1,1,0,1
2402101,0,0,0,0,1,0,0
249261,0,0,0,0,1,0,1
1774358,0,0,0,0,1,0,0
4820296,0,0,0,0,0,1,0
2672180,0,0,0,0,0,1,0
337921,1,0,0,0,0,0,0
2072263,0,0,0,1,1,0,0
4372118,0,1,0,0,1,0,0
494834,0,0,0,0,1,0,1
283509,0,0,0,0,1,0,0
3682448,0,0,0,0,1,0,0
1598822,0,0,0,1,0,0,1
489007,0,0,0,1,0,0,1
2051879,0,0,0,0,1,0,0
265752,0,0,0,0,1,1,0
2511428,0,0,0,0,1,0,0
2473794,0,0,0,0,1,0,0
1340123,0,0,0,0,1,0,1
2091318,0,0,0,0,1,0,0
3171764,0,0,0,0,1,1,0
2870708,0,0,0,1,1,0,0
893412,0,0,0,1,1,0,1
2243393,0,0,0,0,1,0,0
1788391,0,0,0,0,1,1,0
926129,0,0,0,0,0,1,0
327247,0,0,0,1,0,0,0
1368440,0,0,0,0,1,0,0
401703,0,0,0,0,1,0,1
338109,0,0,0,0,1,0,0
2279922,0,0,0,1,0,1,0
1247657,0,1,0,1,0,0,0
216625,0,0,0,0,1,0,1
1440292,0,0,0,1,1,0,1
298482,0,0,0,1,0,0,0
410410,0,0,0,0,1,0,1
1878942,0,0,0,1,0,0,1
2766268,0,1,0,0,0,0,0
1800241,0,0,0,0,1,0,0
1645155,1,0,0,0,0,0,0
3239442,0,0,0,1,0,0,1
1673736,0,0,0,0,1,0,1
2071613,1,0,0,1,0,0,0
2195498,0,0,0,1,1,0,0
3808342,0,0,0,0,1,0,0
2591814,0,0,1,0,1,0,1
891562,1,0,0,0,0,0,0
1254322,0,0,0,0,1,0,0
997274,0,0,1,1,1,0,0
960144,1,0,0,1,0,0,0
2238032,1,1,0,1,0,0,0
361800,1,0,0,1,0,0,0
338459,1,1,0,1,0,0,0
291341,0,0,0,1,1,0,0
1000095,1,1,1,0,0,0,0
813541,0,0,0,1,1,0,1
1104080,0,0,0,1,0,0,0
758758,0,1,0,0,1,0,0
212742,0,0,0,0,1,0,0
1049406,0,0,1,0,0,0,0
1744760,1,0,0,0,0,0,0
268219,0,0,0,0,1,0,0
273153,0,0,0,0,1,0,0
294916,0,0,0,1,1,0,0
475217,0,0,0,1,1,0,0
1153040,1,0,0,1,1,0,0
268579,0,0,0,0,0,1,0
971209,0,1,0,0,0,0,0
2402157,1,0,0,0,0,0,0
5241578,1,0,0,0,0,0,0
211174,0,0,0,1,0,0,0
2078686,0,1,0,0,1,0,0
1753813,0,0,0,0,1,0,1
3626742,0,0,0,1,0,0,1
922522,0,0,0,0,1,0,0
372873,1,0,0,0,1,0,0
844471,0,0,1,1,0,0,0
404745,0,0,0,0,1,0,0
1056036,0,0,0,0,0,1,0
2268419,1,0,0,0,0,1,0
381637,0,0,0,0,1,0,0
1424327,0,0,0,0,1,0,1
479773,0,0,0,0,1,0,1
1212419,0,0,0,0,1,0,0
1037004,0,0,0,0,1,0,1
454457,0,0,0,1,0,1,0
339579,1,1,0,0,0,0,0
1523939,0,0,0,0,1,0,1
1272051,0,1,1,1,0,0,0
337971,0,0,0,0,1,0,0
760311,0,0,0,0,1,0,1
1748179,0,0,0,0,1,1,0
1666642,0,0,0,1,0,0,1
3765326,0,0,0,0,1,0,1
273048,0,0,0,1,1,0,1
889212,0,0,0,0,0,1,0
2229842,0,1,0,0,0,0,0
1885300,0,0,0,1,1,0,0
1442584,0,0,0,1,1,0,0
2347134,1,0,0,0,1,0,0
780567,0,0,0,1,1,0,0
305973,0,0,0,0,1,0,0
468795,0,0,0,1,1,0,0
3687304,0,0,0,0,1,0,0
1145446,0,0,0,1,1,0,0
476293,0,0,0,0,1,0,0
4399594,0,0,0,0,1,0,1
775529,0,0,0,1,1,0,0
480239,0,0,0,0,1,0,0
1130993,0,0,0,0,1,0,0
413053,0,0,0,0,1,0,0
779982,0,0,0,1,0,1,0
176783,0,0,0,0,1,0,0
373762,1,0,0,0,0,0,0
1047832,0,0,0,0,1,0,0
236638,0,0,0,0,0,1,0
2024544,0,0,0,0,1,0,0
828450,0,0,0,1,0,0,0
185431,0,0,0,1,0,0,0
493409,1,0,0,1,0,1,0
190374,1,1,0,0,0,0,0
242423,0,0,0,1,0,0,0
1398426,0,0,0,0,1,0,0
3628584,0,0,0,1,1,0,0
280523,0,0,0,1,1,0,1
383010,0,0,0,1,0,0,0
470711,1,0,0,1,0,0,0
1579247,0,0,0,1,0,0,0
903624,0,1,0,0,0,0,0
1245091,0,0,0,1,0,0,0
2093997,0,0,1,0,1,0,0
2976920,0,0,0,0,1,0,1
490499,0,0,0,1,1,0,0
2386922,0,0,0,0,1,0,0
283991,0,0,0,1,1,0,0
850677,0,0,0,0,1,1,1
409182,1,1,0,0,1,0,0
3487994,0,0,0,1,0,1,0
3230082,0,0,0,0,0,0,1
248110,0,0,0,0,1,1,0
292886,1,0,0,1,1,0,0
1180311,0,0,0,0,1,0,0
275915,0,0,0,1,1,0,1
1298650,1,1,0,0,0,0,0
1232783,0,0,0,0,0,1,0
482901,0,0,0,1,1,0,0
1426362,0,0,0,1,1,0,0
448179,0,0,0,0,1,0,0
778631,0,1,1,0,0,0,0
491661,0,0,0,0,1,1,0
454970,0,0,0,0,0,1,0
418279,1,1,0,0,0,0,0
210567,0,0,0,1,1,0,0
4550098,0,0,0,0,1,0,0
780486,0,0,0,1,1,0,1
248928,0,0,0,0,1,0,1
1698647,0,1,0,0,0,0,1
1221141,0,0,0,0,1,0,0
330760,0,0,0,0,1,0,0
944835,1,0,0,0,0,0,0
442933,1,1,1,0,0,0,0
1483756,0,0,0,1,1,0,0
955308,1,1,0,0,1,0,0
1018765,0,0,0,1,1,0,0
452625,0,0,0,1,0,0,1
337103,1,0,0,0,0,0,0
2308733,0,0,0,1,0,0,0
1586752,1,0,0,0,0,0,0
466816,0,0,0,0,1,0,1
1495776,1,0,0,0,1,1,0
974662,0,0,1,0,0,0,0
4539828,0,0,0,1,0,0,1
2381213,1,0,0,1,0,0,1
269771,0,0,0,1,1,0,0
265930,0,0,0,1,1,0,1
246834,0,0,0,1,0,0,0
1314237,0,0,0,1,1,0,1
402378,0,0,0,1,0,0,1
1007029,0,0,0,0,1,0,0
2447934,0,0,0,1,1,0,0
281938,0,0,0,0,1,0,0
416320,0,0,0,0,1,0,1
2418558,0,0,0,0,1,0,0
876563,0,1,1,1,0,0,0
2477218,1,0,0,0,1,0,0
216772,1,0,0,0,1,0,0
361696,0,0,0,0,0,0,1
1596346,0,0,0,0,1,0,0
417225,0,0,0,0,1,0,0
1013607,0,0,1,1,1,0,0
419073,1,0,1,0,1,0,0
3579082,0,0,0,0,1,0,1
3469244,1,0,0,0,1,0,0
478394,0,0,0,1,0,1,0
2141751,0,0,0,0,1,0,1
865556,1,1,0,0,0,0,0
1679248,0,0,0,1,1,0,1
1827372,1,0,0,0,1,0,0
460557,0,0,0,1,0,0,1
1854236,0,0,0,1,0,0,1
2287170,0,0,0,0,1,0,0
4547056,0,0,0,0,1,1,0
242587,0,0,0,0,1,0,0
2403867,1,0,1,0,1,0,0
2698966,0,0,0,0,1,0,0
1780983,1,0,0,0,1,0,0
407236,0,0,1,0,1,1,0
498348,0,0,0,0,1,0,0
299658,0,0,0,1,0,0,0
3021360,0,0,0,1,1,0,0
1327773,0,0,0,0,1,0,0
4497142,0,0,0,1,0,0,0
1728179,0,0,0,0,0,1,0
1972571,0,0,0,0,1,0,0
2353767,0,0,0,0,1,0,0
1075747,1,0,0,0,1,0,0
4060576,0,0,0,0,0,1,0
827735,0,0,0,0,0,1,0
435679,0,0,0,0,1,0,1
436445,0,0,0,0,1,0,1
308644,0,0,0,0,1,0,0
1144804,1,0,0,1,0,0,1
1876277,0,0,0,0,1,0,0
247645,0,0,0,0,1,0,0
2494280,0,0,0,1,0,0,0
414243,0,0,1,1,0,0,1
887883,0,0,0,1,1,0,0
5091548,1,0,1,1,0,0,0
1002966,0,0,0,1,0,0,0
457355,1,0,0,0,1,0,0
4034354,0,1,0,1,1,0,0
1919184,0,0,0,0,1,0,0
258463,1,0,0,0,0,0,0
452594,0,0,0,1,1,0,1
960770,0,0,0,0,1,0,1
279113,0,0,0,0,1,0,1
4819560,1,0,0,0,1,0,0
1830786,1,0,0,1,0,0,0
1646214,0,0,0,1,0,0,1
1861439,0,0,0,0,1,0,0
1418712,1,0,0,0,0,1,0
443272,0,0,0,0,1,0,0
824747,0,0,0,0,1,0,0
827521,1,0,0,0,0,0,0
407246,0,0,0,1,1,0,0
805613,0,0,0,1,1,0,1
3869392,0,0,0,0,0,1,0
1037163,0,0,0,0,1,0,0
2172934,1,0,0,0,1,0,0
426615,0,0,0,1,1,0,0
1737122,0,0,0,1,0,0,0
398027,0,0,0,0,1,0,1
361856,0,0,0,1,1,0,0
382628,0,0,0,0,1,1,0
446755,0,0,0,0,1,0,1
1428538,1,0,0,0,0,1,0
397892,0,1,1,1,0,0,0
273406,1,0,0,0,1,0,1
304328,0,0,0,0,1,0,0
3152098,1,0,0,0,0,0,0
1087841,0,0,1,1,0,0,0
827737,1,0,1,1,0,0,0
2388759,0,0,0,1,0,0,1
446009,0,0,0,1,0,0,0
267248,0,0,0,0,1,0,0
311113,1,1,0,0,1,0,0
784145,0,1,1,0,1,0,0
421715,0,0,0,0,1,0,1
278017,0,0,0,0,1,0,0
2663812,0,0,0,0,1,0,0
912583,0,0,0,0,0,0,1
294725,0,0,0,0,0,0,1
1260365,0,0,0,0,1,0,0
462219,0,1,0,1,1,0,0
1535110,0,0,0,1,0,0,1
385988,0,1,0,0,0,0,0
1261047,0,0,0,0,1,0,0
490170,1,1,0,0,1,0,0
2207778,1,0,0,0,0,0,0
426955,0,0,1,1,0,0,0
1398941,1,0,1,0,1,0,0
3797868,0,0,0,0,1,0,1
318590,0,0,0,0,0,0,1
3307726,1,0,0,0,0,1,0
278488,0,0,0,1,0,0,0
1482393,0,1,0,1,0,0,0
342108,0,1,0,1,0,0,0
436889,0,0,0,0,1,0,1
443456,0,0,0,0,1,0,1
3616916,1,0,0,0,1,0,0
1847584,0,0,0,0,1,0,0
324554,0,0,0,0,1,0,1
1573483,0,0,0,1,0,0,1
286751,0,0,0,0,0,1,0
1342378,0,0,0,0,1,0,0
2056771,0,0,0,0,1,0,0
1535109,0,0,0,0,1,0,0
1999192,0,0,0,1,0,0,0
1131734,0,0,0,1,0,1,0
1608618,0,0,0,0,1,0,0
405861,0,0,0,0,1,0,0
445922,0,0,0,0,1,0,0
1339302,1,0,1,0,1,0,0
1029360,0,0,0,0,0,1,0
484039,0,0,0,0,1,0,1
433328,1,0,0,0,1,0,0
329774,1,1,0,0,0,0,0
282628,0,0,0,0,1,0,1
1073105,0,1,0,0,0,1,0
1692190,1,0,0,1,0,0,0
2473602,0,0,0,0,1,0,0
1037222,0,1,0,0,1,0,0
349889,1,1,0,0,1,0,0
1079980,0,0,0,0,1,0,1
1118045,0,0,0,1,1,0,0
4871980,0,0,0,1,0,0,1
772172,0,0,0,0,1,1,0
3625970,0,0,0,0,1,0,0
3924450,0,0,0,1,1,0,0
995747,0,0,0,1,1,0,0
3922798,1,0,0,0,1,0,0
1244666,1,0,0,1,0,0,0
319531,0,0,0,0,1,0,0
2258647,1,0,0,0,0,0,0
1673430,1,1,1,0,0,0,0
1315962,0,0,0,0,1,0,1
1093906,1,0,0,0,0,1,0
482602,0,0,0,0,1,0,0
2431934,0,0,1,1,0,0,0
1646926,0,1,1,1,0,0,0
3138698,1,0,1,1,0,0,0
2798456,0,0,0,0,0,1,0
1679227,0,0,0,1,1,0,0
317198,0,0,0,1,1,0,1
304229,0,0,0,0,1,0,1
1821426,0,0,0,1,1,0,0
3748440,0,0,0,1,0,0,0
432264,0,0,0,1,1,0,0
345074,0,0,0,1,0,0,0
1743724,0,0,0,0,1,1,1
817910,1,0,1,0,0,0,0
2800964,0,0,0,0,1,0,0
2073693,0,0,0,1,0,0,0
2182256,0,0,0,1,0,0,0
287624,0,0,0,0,1,0,0
1663193,0,0,0,0,1,0,0
2167202,1,0,0,0,0,0,0
2436046,0,1,0,1,0,0,0
1135084,1,0,0,0,0,0,0
3924510,1,1,0,0,0,0,0
170452,1,1,0,0,1,0,0
5237552,0,0,0,1,1,0,0
871510,0,0,0,0,1,0,0
1330229,0,0,0,0,1,0,1
251447,0,0,0,0,1,0,0
371939,1,0,0,0,1,0,0
3100274,0,0,0,0,1,0,0
479660,1,0,0,0,0,0,0
1700845,0,0,0,0,1,0,0
811080,1,0,0,0,0,0,0
1462769,0,0,0,1,1,0,0
1384927,0,0,1,0,1,0,0
796307,0,1,0,0,1,0,0
896529,0,0,0,0,1,0,1
4059696,0,0,0,0,1,1,0
439876,0,0,0,1,0,0,1
425123,0,0,0,1,0,0,1
234354,0,0,0,1,1,0,0
1798108,1,0,0,0,0,0,0
1217426,0,0,0,0,1,0,1
2146960,0,0,0,0,1,0,0
1872818,0,0,0,1,1,0,1
4981636,0,0,0,1,0,0,0
1242539,0,0,0,0,1,0,0
796355,1,0,0,0,1,0,0
1610996,0,0,0,0,1,1,0
803029,0,0,0,0,1,0,0
428646,0,1,1,0,0,0,0
1684925,0,0,0,0,1,0,0
1325004,0,1,0,0,1,0,0
1149361,1,0,0,1,0,0,0
2788716,0,0,0,1,1,0,0
1395054,1,0,0,0,1,0,0
2017486,0,0,0,1,1,0,0
2178470,0,0,0,1,1,0,0
2313197,1,1,1,0,0,0,0
790665,1,0,0,0,1,0,0
1808518,0,0,0,0,1,0,0
355954,0,0,0,0,0,1,0
1031280,0,0,0,0,0,1,0
906778,0,0,0,0,1,0,0
2911342,0,1,1,0,0,0,0
331282,1,0,0,1,0,0,0
1527052,0,0,0,0,1,0,0
498199,0,0,0,1,0,0,1
812243,0,0,0,1,1,0,0
312941,0,0,1,1,1,0,0
2406306,0,0,0,1,1,0,0
1512240,0,0,0,1,1,0,0
1606378,1,0,0,0,0,0,0
2073661,0,0,0,0,1,0,0
1641624,0,0,0,1,1,0,0
1417108,1,0,0,1,0,0,0
472268,0,0,0,0,1,0,0
469897,0,0,0,1,1,0,0
1462757,0,0,0,0,0,1,0
2273657,0,0,0,0,1,0,0
448009,0,0,0,0,1,0,1
488121,0,0,0,0,1,0,0
265459,0,0,0,0,1,0,0
1722450,0,0,0,1,1,0,1
403888,0,0,0,0,0,1,0
814331,0,0,0,1,0,0,1
2330270,0,0,0,1,0,0,1
363473,0,0,0,0,1,0,0
494222,0,0,0,1,0,0,1
3923388,1,0,0,0,0,0,0
495032,0,0,0,0,1,0,0
363728,0,0,0,1,0,0,1
146309,0,0,0,0,1,0,0
298814,1,1,0,0,0,0,0
1477835,0,0,0,1,0,1,0
1073535,0,0,0,0,1,0,1
3090634,0,0,0,0,1,0,0
1080930,0,0,0,1,0,0,1
1650058,0,0,0,1,1,0,0
2126362,0,0,0,1,0,1,0
3234126,0,0,0,1,0,0,0
3499458,0,0,0,1,0,1,0
1229381,0,0,0,0,1,0,0
243736,0,0,0,1,0,0,1
2239108,1,0,0,0,0,0,0
815245,0,0,0,0,1,1,0
340919,0,0,0,0,1,0,1
460505,0,0,0,0,1,0,0
2054790,0,0,0,0,1,0,0
4319112,1,0,0,1,0,0,0
443431,0,0,0,1,0,0,1
4019666,0,0,0,1,0,0,1
415965,0,0,0,1,1,0,0
3386954,0,0,0,0,1,0,0
1160368,1,0,0,0,0,0,0
3104102,0,0,0,0,1,0,0
1409006,0,0,0,1,1,0,0
2147048,0,0,0,1,1,0,1
3014866,1,0,0,0,1,0,0
1396523,1,0,0,0,1,0,0
960098,0,0,0,0,1,0,0
2212008,0,0,0,0,1,0,0
329083,0,0,0,0,1,0,0
356201,0,0,1,1,0,0,0
4000870,0,0,0,1,1,0,0
218625,0,0,0,0,0,1,0
1318029,0,0,0,1,1,0,0
217869,0,0,0,0,1,0,0
2090594,0,0,0,0,1,0,0
1188990,0,0,0,0,1,1,0
811138,0,0,0,1,0,0,1
244071,0,0,0,1,1,0,0
1985196,0,0,0,0,0,1,0
385705,0,0,0,0,1,0,0
1915581,0,0,0,1,1,0,0
254099,0,0,0,1,1,0,1
426627,0,0,0,0,1,0,0
1145144,0,0,0,0,1,0,0
869921,0,0,0,0,1,0,1
319821,0,0,0,1,1,0,0
274905,1,1,0,0,0,0,0
1578116,0,0,0,1,1,0,0
196106,0,0,0,1,0,0,0
431197,1,0,0,0,1,0,0
3760922,0,0,0,1,0,0,1
429727,0,0,0,1,1,0,1
341384,1,0,0,0,1,0,0
4139124,1,0,0,1,0,0,0
2497980,0,0,0,0,1,0,0
1296898,0,0,0,1,1,0,1
1053880,0,0,0,1,1,0,0
245238,0,0,0,0,1,0,1
808244,0,0,0,1,0,0,1
367594,0,1,0,1,0,0,0
415127,0,0,0,0,1,0,0
1532503,0,0,0,1,1,0,1
453562,0,0,0,0,1,0,0
756359,0,0,0,0,1,0,0
265803,0,0,0,0,0,0,1
243609,1,0,0,0,1,0,0
273822,0,0,0,0,1,0,0
163978,0,1,0,0,1,0,1
494901,0,0,0,0,1,0,0
240944,1,0,0,0,1,0,0
1230126,0,1,0,0,0,0,0
406375,1,1,0,1,0,0,0
810819,0,0,0,0,1,0,1
372478,0,0,0,0,1,0,1
1103153,1,0,0,1,0,0,1
1494772,1,0,1,0,0,0,0
1218030,0,0,0,1,0,0,0
388795,0,0,0,0,1,0,1
342777,0,0,0,0,1,0,0
2801746,0,0,0,0,1,0,1
371257,0,0,0,0,1,0,0
770814,0,1,0,1,1,0,0
1426374,0,0,0,0,1,0,0
2537176,0,0,0,0,0,1,0
5358570,0,0,0,1,0,0,1
347330,1,0,0,0,1,0,0
1725986,0,0,0,1,0,0,1
1430811,0,0,0,0,1,0,0
2326612,0,0,0,0,1,0,0
293662,1,0,0,0,0,0,0
250266,0,0,0,1,0,0,0
395417,0,0,0,0,1,0,0
2574698,1,0,0,0,1,0,1
370986,0,0,0,0,1,0,0
236784,0,0,0,1,1,0,0
485851,0,0,0,0,1,0,0
1371585,0,0,0,0,1,0,0
2576522,0,0,0,0,1,0,1
272360,0,0,0,1,0,0,1
401997,0,0,0,0,1,0,0
1241330,0,0,0,0,0,1,0
970416,0,0,0,0,1,0,0
416236,0,1,0,0,0,0,0
1302067,0,1,1,1,0,0,0
1634013,0,1,0,1,1,0,0
482901,0,0,0,1,1,0,0
458367,0,0,0,0,1,0,0
2088714,0,0,0,0,1,0,0
2101383,0,0,0,0,1,0,1
2057455,0,0,0,0,1,0,0
2429292,0,0,0,0,1,0,1
282171,0,0,0,1,0,0,0
424227,0,0,0,0,1,0,0
988595,0,0,0,1,0,0,1
2195552,0,0,0,0,1,0,0
1109624,0,0,0,1,0,0,0
452598,0,1,0,1,0,0,0
1262414,0,0,0,0,1,0,0
1266542,0,0,0,1,0,0,1
414387,0,0,0,0,1,0,1
997147,1,0,0,1,0,0,0
1620466,0,0,0,1,0,0,1
351817,0,0,0,0,1,0,0
2310800,0,1,0,1,0,0,0
1043651,1,0,0,0,0,0,0
3345472,1,0,0,0,1,1,0
910915,0,0,0,1,1,0,1
1499201,0,0,0,1,1,0,0
1288461,1,0,1,1,0,0,0
1524131,1,0,0,1,1,0,0
1462667,0,0,0,0,1,0,0
253335,1,1,0,0,1,0,0
1149362,0,0,0,0,1,0,0
4431326,0,0,0,0,1,0,0
1230387,0,0,0,1,0,0,0
342492,0,0,0,1,1,0,0
1219836,0,0,0,0,1,0,0
464061,0,0,0,1,1,0,1
1488163,0,0,0,1,1,1,0
4832640,1,0,0,0,1,0,1
304669,0,0,0,1,0,0,0
2855648,1,0,0,0,1,0,0
1179258,0,0,0,1,1,0,1
1001526,1,0,1,1,0,0,0
400688,0,0,0,0,1,0,1
419766,0,0,0,1,1,0,1
2937898,1,0,0,0,1,0,0
2567026,0,1,0,0,0,0,0
457419,0,0,0,1,0,0,0
433405,0,0,0,0,1,0,0
1827358,0,0,0,0,1,0,0
432402,0,0,0,0,1,0,0
402894,0,1,0,1,1,0,0
1684927,0,0,0,0,0,1,0
212712,0,0,0,0,1,0,1
2082197,0,1,0,1,1,0,0
758743,1,0,0,1,0,0,0
1034324,0,0,0,0,1,0,0
1393020,0,0,0,0,1,0,0
2552296,0,0,0,1,1,0,0
434165,0,0,0,1,1,0,0
948470,1,1,0,0,0,0,0
419420,0,0,0,1,1,0,0
253798,0,0,0,1,0,0,0
1754455,0,0,1,1,0,0,0
5599692,0,0,0,0,1,0,0
903627,0,0,0,0,1,0,0
4046784,1,0,0,0,0,0,0
1646980,1,0,0,0,1,0,0
1193490,0,0,0,0,0,1,0
377744,0,0,0,1,1,0,0
1515935,0,0,0,0,1,0,0
1298716,1,0,0,0,1,0,0
244244,1,0,0,0,0,0,0
1758842,0,0,0,0,1,0,0
470055,0,1,0,0,1,1,0
4105970,0,0,0,0,1,1,0
1307873,1,0,0,0,0,0,0
145487,1,1,0,0,0,0,0
490084,0,0,0,1,0,0,1
159273,1,0,0,0,1,0,0
830558,0,0,0,0,1,1,0
909010,0,0,0,1,1,0,0
464154,0,0,0,1,0,1,0
1667353,0,1,0,1,1,0,0
409345,0,0,0,0,1,1,0
1381413,0,0,0,1,0,0,0
1456606,0,0,0,1,1,0,0
780516,0,0,0,0,1,0,0
417871,0,0,0,0,1,0,0
2024432,0,0,0,1,0,0,0
285861,0,0,0,0,1,0,0
824330,0,0,0,0,1,0,0
462598,0,0,0,0,1,1,0
2552394,0,0,0,1,0,0,0
1701210,0,1,0,0,1,0,0
3144098,1,0,0,0,1,0,0
444628,1,0,0,1,0,0,0
1723118,0,0,0,1,1,0,0
2400685,0,0,0,1,1,0,0
3433632,0,0,0,0,1,0,0
177858,0,1,0,1,0,0,1
1131742,1,0,0,0,0,1,0
1585255,0,0,0,1,1,0,0
1084972,1,0,0,1,0,0,0
250478,0,0,0,1,1,0,1
2756032,0,0,0,0,1,0,0
2582846,0,0,0,0,1,0,1
322659,0,0,0,0,1,0,0
204313,0,0,0,0,0,1,0
446719,0,0,0,0,0,1,0
2298820,0,0,0,0,1,0,0
1825918,1,1,1,0,0,0,0
390080,0,0,0,0,1,0,1
785012,0,0,0,0,1,0,1
1839494,0,1,1,0,1,0,0
452634,0,0,0,1,1,0,1
2308860,1,0,0,0,1,0,0
408120,0,0,0,1,1,0,0
951216,0,0,0,1,0,0,0
2334593,0,0,0,1,1,0,0
499157,0,0,0,1,1,0,0
317705,1,1,1,0,0,0,0
1343092,0,0,0,0,1,0,1
2566858,0,0,0,1,1,0,1
2825230,0,0,0,0,0,1,0
974661,0,0,0,1,1,0,0
2674430,0,0,0,0,1,0,0
3293462,0,0,0,0,1,0,0
1206488,0,0,0,0,1,0,0
211492,0,0,0,0,1,0,1
371501,0,0,1,0,1,0,0
800026,0,0,0,0,1,0,0
1976000,0,0,0,0,0,0,1
309912,0,0,0,0,1,0,1
3063462,0,0,0,0,1,0,0
2551396,0,0,0,0,0,1,0
242998,0,0,0,0,0,1,0
449573,0,0,0,1,1,0,0
2992146,1,1,0,0,1,0,0
2176013,0,0,0,0,1,0,1
1392197,0,0,0,1,0,0,0
1588173,0,0,0,1,0,1,1
405866,0,0,0,0,1,0,1
198021,0,0,0,1,1,0,1
2349460,0,0,0,0,1,0,0
499455,0,0,0,0,1,0,0
308443,0,1,0,1,0,0,0
494271,0,0,0,0,1,0,0
1048171,0,0,0,0,1,0,0
455782,0,1,0,1,1,0,0
337579,0,0,0,1,1,0,0
1405810,0,0,0,1,1,0,1
2112287,0,0,0,0,1,1,0
454839,0,0,0,0,0,1,0
1554523,0,0,0,0,1,0,1
1801123,0,0,0,0,1,0,0
3003800,0,0,0,1,1,0,0
2524674,0,0,0,1,1,0,0
2268016,0,0,0,1,1,0,0
398712,1,0,0,0,1,0,0
412915,1,1,0,1,0,0,0
247745,0,0,0,1,0,0,0
284769,0,0,0,0,1,0,0
1604070,1,1,0,0,0,0,0
1294699,1,1,0,0,1,0,0
3064620,0,0,0,0,1,0,0
812243,0,0,0,1,1,0,0
380066,0,0,0,0,0,1,0
1233474,1,0,1,0,0,0,0
758774,1,0,0,0,1,0,1
976026,0,0,0,1,0,0,1
381707,0,0,0,1,0,0,0
254235,0,0,0,0,1,0,0
458413,0,0,0,1,1,0,0
184596,0,0,1,1,0,0,0
